StoreNumber,ItemCode,TxnTime,SaleFlag,Quantity,Ignore1,Amount,Ignore3,Ignore4,Ignore5,Ignore6,Ignore7,SegmentCode
108,2700041900,09-05-2013 07:46,Y,1,0,1,830019,808404,1.19,Y,N,153
108,7680850106,09-05-2013 07:47,Y,1,0,1.5,860016,17927,1.79,Y,N,2734
108,5100005043,09-05-2013 07:47,Y,1,0,2.5,860016,16216,2.79,Y,N,2798
108,7880011395,09-05-2013 07:48,Y,1,0,1,840010,55558,1.79,Y,N,754
108,3000005585,09-05-2013 07:48,Y,1,0,2,840010,899270,3.19,Y,N,3144
108,1600043471,09-05-2013 07:49,N,1,0,5.29,130020,847727,5.29,N,N,133
108,2740080024,09-05-2013 07:49,Y,1,0,2.99,130020,19553,3.29,Y,N,714
108,3800076862,09-05-2013 07:49,N,1,0,4.19,130020,884297,4.19,N,N,129
108,3010010055,09-05-2013 07:49,N,1,0,3.79,130020,921990,3.79,N,N,3173
108,88491201427,09-05-2013 07:49,N,2,0,9.18,130020,17123,9.18,N,N,133
108,7078400626,09-05-2013 07:49,Y,2,0,5.18,130020,34332,6.18,Y,N,760
108,4100002278,09-05-2013 07:49,Y,1,0,1.33,130020,17905,1.59,Y,N,2753
108,4100002278,09-05-2013 07:49,Y,1,0,1.34,130020,17905,1.59,Y,N,2753
108,3800040500,09-05-2013 07:49,Y,1,0,1.21,130020,11905,2.79,Y,N,439
108,7131900014,09-05-2013 07:49,Y,1,0,2.5,130020,767523,2.99,Y,N,3192
108,7078415060,09-05-2013 07:49,Y,1,0,3.99,130020,28727,5.49,Y,N,1214
108,7078401302,09-05-2013 07:49,Y,2,0,2.38,130020,19440,3.98,Y,N,699
108,1480000023,09-05-2013 07:49,Y,1,0,2,130020,15170,2.69,Y,N,43
108,7339001393,09-05-2013 07:49,N,1,0,1.99,130020,20915,1.99,N,N,3226
108,2700041955,09-05-2013 07:49,Y,2,0,2,130020,850647,2.38,Y,N,153
108,7572000409,09-05-2013 07:51,Y,1,0,4.99,130021,15632,5.99,Y,N,1214
108,7102561717,09-05-2013 07:51,Y,2,0,5.98,130021,35337,6.98,Y,N,3187
108,7403006660,09-05-2013 07:51,N,1,0,7.99,130021,20117,7.99,N,N,721
108,7047000321,09-05-2013 07:51,N,4,0,3.16,130021,15991,3.16,N,N,772
108,3800040500,09-05-2013 07:51,Y,1,0,2.5,130021,11905,2.79,Y,N,439
108,3000026291,09-05-2013 07:51,Y,2,0,6,130021,513084,7.18,Y,N,216
108,7047000643,09-05-2013 07:51,N,2,0,1.58,130021,19695,1.58,N,N,772
108,7078400628,09-05-2013 07:51,Y,1,0,2.49,130021,34329,3.09,Y,N,4478
108,61029037161,09-05-2013 07:53,N,1,0,2.69,130024,916988,2.69,N,N,2102
108,7704320470,09-05-2013 07:53,N,1,0,4.59,130023,62701,4.59,N,N,1022
108,3400000009,09-05-2013 07:53,Y,1,0,2,130024,20624,2.69,Y,N,3225
108,78616233800,09-05-2013 07:55,Y,1,0,1.34,810015,36212,1.99,Y,N,1216
108,2410059441,09-05-2013 07:56,Y,1,0,3.5,840011,845281,3.79,Y,N,3175
108,2840007098,09-05-2013 07:56,Y,1,0,3.34,840011,39331,3.69,Y,N,1058
108,7797501019,09-05-2013 07:56,N,1,0,3.69,840011,891866,3.69,N,N,1066
108,2840015607,09-05-2013 07:56,Y,1,0,3.5,840011,893940,4.29,Y,N,1071
108,2840016020,09-05-2013 07:56,Y,1,0,3.5,840011,893166,4.29,Y,N,1064
108,2410078938,09-05-2013 07:56,Y,1,0,3.5,840011,904952,3.79,Y,N,3175
108,7251002412,09-05-2013 07:56,N,1,0,1.99,840011,15002,1.99,N,N,708
108,2100065492,09-05-2013 07:56,N,1,0,3.49,840011,23567,3.49,N,N,2748
108,4400001252,09-05-2013 07:56,Y,1,0,2.5,840011,49560,3.69,Y,N,3180
108,4400001253,09-05-2013 07:56,Y,1,0,2.5,840011,49561,3.69,Y,N,3180
108,5200012935,09-05-2013 07:56,Y,1,0,3.79,840011,28126,4.29,Y,N,1310
108,7078415030,09-05-2013 07:56,N,3,0,8.37,840011,28726,8.37,N,N,1218
108,7078415054,09-05-2013 07:56,Y,1,0,2.5,840011,28730,3.69,Y,N,1214
108,7078442030,09-05-2013 07:56,Y,2,0,0,840011,23105,2.18,Y,N,2748
108,7078442030,09-05-2013 07:56,N,2,0,2.18,840011,23105,2.18,N,N,2748
108,1410008547,09-05-2013 07:56,Y,1,0,2,840011,50356,2.49,Y,N,3175
108,2840005597,09-05-2013 07:56,Y,1,0,2.5,840011,39293,3.99,Y,N,1059
108,2840006405,09-05-2013 07:56,Y,1,0,2.5,840011,39311,4.29,Y,N,1069
108,2840003633,09-05-2013 07:56,Y,1,0,2.5,840011,259609,4.29,Y,N,1070
108,7078449708,09-05-2013 07:58,Y,1,0,0.79,130025,28494,0.99,Y,N,1213
108,4800000086,09-05-2013 07:58,Y,2,0,3.98,130025,17338,4.38,Y,N,2793
108,2840015010,09-05-2013 07:59,Y,1,0,3.5,870004,892699,4.29,Y,N,1062
108,7078419034,09-05-2013 07:59,Y,1,0,1,870004,23421,1.29,Y,N,14
108,2400001398,09-05-2013 07:59,N,1,0,0.95,870004,16115,0.95,N,N,14
108,5000033977,09-05-2013 08:00,N,1,0,2.79,810016,20031,2.79,N,N,807
108,73762801023,09-05-2013 08:00,Y,1,0,3.79,810016,45923,3.99,Y,N,240
108,1200001643,09-05-2013 08:02,Y,1,0,2,860018,39780,2.79,Y,N,1296
108,3800076196,09-05-2013 08:03,Y,2,0,5,130026,890257,5.98,Y,N,3140
108,1862751003,09-05-2013 08:03,N,1,0,3.99,130026,24769,3.99,N,N,136
108,2410091611,09-05-2013 08:03,Y,1,0,4.99,130026,912221,5.99,Y,N,3166
108,3000005571,09-05-2013 08:03,Y,2,0,4,130026,899269,6.38,Y,N,3144
108,7047045209,09-05-2013 08:03,Y,1,0,2,130026,917613,3.29,Y,N,783
108,7078400784,09-05-2013 08:03,Y,1,0,1,130026,221466,1.79,Y,N,742
108,89470001010,09-05-2013 08:03,N,4,0,5.16,130026,222829,5.16,N,N,780
108,3000006567,09-05-2013 08:03,N,1,0,4.59,130026,511263,4.59,N,N,129
108,89470001017,09-05-2013 08:03,N,4,0,5.16,130026,832103,5.16,N,N,778
108,2430004444,09-05-2013 08:03,N,1,0,3.09,130026,847570,3.09,N,N,3150
108,2840000228,09-05-2013 08:03,N,1,0,2,130026,827540,2,N,N,1075
108,7102561716,09-05-2013 08:03,Y,1,0,2.99,130026,35336,3.49,Y,N,3187
108,7078400620,09-05-2013 08:03,Y,1,0,2.59,130026,34331,3.09,Y,N,762
108,3800040320,09-05-2013 08:03,N,2,0,5.58,130026,11915,5.58,N,N,439
108,7078405777,09-05-2013 08:03,Y,2,0,3,130026,11962,3.98,Y,N,443
108,7078400782,09-05-2013 08:03,Y,1,0,1,130026,221465,1.79,Y,N,742
108,2100061223,09-05-2013 08:03,Y,4,0,9.96,130026,15033,10.76,Y,N,791
108,7170055401,09-05-2013 08:03,Y,2,0,4,130026,14988,7.38,Y,N,733
108,8768400100,09-05-2013 08:03,Y,1,0,2,130026,28326,3.49,Y,N,3486
108,3800039118,09-05-2013 08:03,Y,1,0,2.21,130026,24893,4.19,Y,N,129
108,8768400099,09-05-2013 08:03,Y,1,0,2,130026,28334,3.49,Y,N,3486
108,3800039134,09-05-2013 08:03,Y,1,0,2.21,130026,24897,4.19,Y,N,129
108,3010018201,09-05-2013 08:03,Y,2,0,5,130026,41721,7.98,Y,N,3177
108,1800072315,09-05-2013 08:03,N,1,0,3.69,130026,19881,3.69,N,N,740
108,1410008548,09-05-2013 08:03,Y,2,0,4,130026,50357,4.98,Y,N,3175
108,4400004557,09-05-2013 08:03,Y,1,0,2.99,130026,49774,3.69,Y,N,3161
108,71514150349,09-05-2013 08:03,Y,2,0,5,130026,49891,6.38,Y,N,748
108,2430004106,09-05-2013 08:03,N,1,0,1.79,130026,42763,1.79,N,N,3149
108,3000001210,09-05-2013 08:03,Y,2,0,6,130026,18259,7.18,Y,N,216
108,7078484748,09-05-2013 08:03,Y,1,0,2.99,130026,20397,3.29,Y,N,95
108,7078443956,09-05-2013 08:03,N,1,0,0.69,130026,23069,0.69,N,N,92
108,5210009000,09-05-2013 08:03,N,1,0,7.59,130026,24545,7.59,N,N,90
108,7078415060,09-05-2013 08:03,Y,1,0,3.99,130026,28727,5.49,Y,N,1214
108,7078443422,09-05-2013 08:03,Y,1,0,2,130026,25421,2.19,Y,N,178
108,7047045435,09-05-2013 08:03,Y,1,0,2,130026,890624,3.29,Y,N,783
108,7781710930,09-05-2013 08:04,Y,1,0,2.5,130027,35056,3.29,Y,N,1068
108,2840004770,09-05-2013 08:04,Y,1,0,3,130027,39282,3.29,Y,N,1065
108,5000058572,09-05-2013 08:05,Y,1,0,0.8,860019,891288,0.89,Y,N,684
108,5000058575,09-05-2013 08:05,Y,1,0,0.8,860019,891289,0.89,Y,N,684
108,3000000913,09-05-2013 08:05,N,1,0,1.29,860019,849307,1.29,N,N,772
108,2113150128,09-05-2013 08:05,Y,2,0,5,860019,848785,7.38,Y,N,484
108,2113150127,09-05-2013 08:05,Y,1,0,2.5,860019,848786,3.69,Y,N,484
108,7023011716,09-05-2013 08:05,Y,1,0,5,860019,15588,7.49,Y,N,626
108,1200020237,09-05-2013 08:05,N,1,0,-2.56,860019,40069,2.19,Y,N,1246
108,2100061423,09-05-2013 08:05,N,1,0,2.99,130028,15938,2.99,N,N,795
108,1200000746,09-05-2013 08:05,Y,3,0,5.67,860019,40042,6.57,Y,N,1246
108,1480000023,09-05-2013 08:05,Y,1,0,2,860019,15170,2.69,Y,N,43
108,1410008884,09-05-2013 08:05,Y,3,0,3,860019,50385,3.57,Y,N,3154
108,1200020237,09-05-2013 08:05,Y,1,0,1.89,860019,40069,2.19,Y,N,1246
108,1122503669,09-05-2013 08:06,N,1,0,0.85,810017,59990,0.85,N,N,1902
108,7078402818,09-05-2013 08:06,N,1,0,2.65,810017,49889,2.65,N,N,749
108,7407540022,09-05-2013 08:07,Y,3,0,13.47,130029,96771,14.97,Y,N,2351
108,7078447231,09-05-2013 08:07,Y,1,0,2.5,130029,511342,2.99,Y,N,129
108,74982629762,09-05-2013 08:08,N,1,0,1.99,810018,65555,1.99,N,N,2679
108,3010010060,09-05-2013 08:09,Y,1,0,2.5,130030,921992,3.79,Y,N,3170
108,4850030102,09-05-2013 08:09,Y,1,0,3,130030,809044,3.79,Y,N,705
108,61029032227,09-05-2013 08:09,N,1,0,3.99,130030,836355,3.99,N,N,2102
108,2700037909,09-05-2013 08:09,Y,1,0,1,130030,23164,2.19,Y,N,71
108,2700039023,09-05-2013 08:09,Y,1,0,1,130030,16239,2.19,Y,N,70
108,7078401616,09-05-2013 08:09,Y,1,0,2,130030,15452,2.69,Y,N,724
108,4800121348,09-05-2013 08:09,Y,1,0,3.5,130030,23370,4.99,Y,N,3516
108,60003921210,09-05-2013 08:09,N,1,0,1.99,130030,19511,1.99,N,N,747
108,3450063104,09-05-2013 08:13,N,1,0,2.99,360001,19998,2.99,N,N,806
108,7078400624,09-05-2013 08:13,Y,1,0,2.59,860020,34330,3.09,Y,N,761
108,5100002549,09-05-2013 08:16,Y,1,0,2.5,130032,16218,2.79,Y,N,2798
108,4900002891,09-05-2013 08:17,N,3,0,19.47,870005,36459,19.47,N,N,1242
108,2840002814,09-05-2013 08:18,Y,1,0,1.25,130033,831998,1.49,Y,N,1048
108,75703751355,09-05-2013 08:18,N,2,0,7.98,830021,26455,7.98,N,N,619
108,1200000129,09-05-2013 08:18,N,1,0,1.79,130033,40053,1.79,N,N,1265
108,7078452714,09-05-2013 08:19,Y,1,0,1,810019,214726,1.29,Y,N,622
108,7078400620,09-05-2013 08:20,Y,1,0,2.59,130034,34331,3.09,Y,N,762
108,1122511301,09-05-2013 08:21,N,1,0,0.99,840012,895795,0.99,N,N,676
108,7078442044,09-05-2013 08:23,Y,2,0,2,130036,904966,2.18,Y,N,2748
108,7078404904,09-05-2013 08:23,Y,1,0,1.99,130036,13160,2.99,Y,N,455
108,1600043471,09-05-2013 08:23,N,1,0,5.29,810020,847727,5.29,N,N,133
108,7078411250,09-05-2013 08:23,Y,1,0,2.99,130036,15278,3.19,Y,N,42
108,81529400013,09-05-2013 08:23,Y,1,0,2.5,130036,13243,3.79,Y,N,454
108,7880011214,09-05-2013 08:23,N,1,0,2.27,810020,55553,2.27,N,N,762
108,5260011275,09-05-2013 08:23,N,1,0,2.49,810020,18197,2.49,N,N,3482
108,7078447250,09-05-2013 08:23,Y,1,0,2.5,130036,24672,2.99,Y,N,129
108,1600027516,09-05-2013 08:23,N,1,0,3.79,810020,25134,3.79,N,N,129
108,3800026500,09-05-2013 08:23,Y,1,0,2.5,130036,41751,3.49,Y,N,3143
108,7078440643,09-05-2013 08:23,Y,2,0,1.5,130036,15517,1.58,Y,N,140
108,1120000012,09-05-2013 08:23,Y,1,0,4.49,810020,12198,5.79,Y,N,411
108,4610000268,09-05-2013 08:24,N,1,0,3.79,850009,836074,3.79,N,N,725
108,8390000574,09-05-2013 08:24,N,1,0,2.99,850009,20135,2.99,N,N,706
108,4400002542,09-05-2013 08:24,Y,1,0,3.99,850009,49749,4.49,Y,N,3154
108,7218063052,09-05-2013 08:24,Y,1,0,5.99,850009,54973,6.49,Y,N,474
108,7131900078,09-05-2013 08:24,Y,1,0,2,850009,52554,2.69,Y,N,3204
108,7078447168,09-05-2013 08:26,Y,1,0,2,130038,24798,2.99,Y,N,136
108,7078402802,09-05-2013 08:26,N,1,0,1.79,130038,49882,1.79,N,N,749
108,3760066877,09-05-2013 08:30,Y,1,0,2.5,860022,891197,2.99,Y,N,2781
108,3760066881,09-05-2013 08:30,Y,1,0,2.5,860022,891200,2.99,Y,N,2781
108,7078452957,09-05-2013 08:30,Y,1,0,2.5,860022,210303,2.99,Y,N,516
108,28075600000,09-05-2013 08:30,Y,0,0.5005,5,860022,477508,5,N,N,3411
108,20662800000,09-05-2013 08:30,Y,0,0.4102,3.69,860022,597871,6.56,Y,N,3266
108,28103300000,09-05-2013 08:30,Y,0,0.4816,1.44,860022,802243,1.44,N,N,3423
108,3010003319,09-05-2013 08:30,Y,1,0,2.5,860022,41693,3.69,Y,N,3156
108,7432309230,09-05-2013 08:30,N,1,0,2.99,860022,54481,2.99,N,N,3191
108,3010044057,09-05-2013 08:30,Y,1,0,2.5,860022,41878,3.69,Y,N,3156
108,7078452958,09-05-2013 08:30,Y,1,0,2.5,860022,15578,2.99,Y,N,516
108,7000084006,09-05-2013 08:30,N,1,0,0.99,860022,130037,0.99,N,N,2102
108,7078415024,09-05-2013 08:30,Y,2,0,2,820010,28729,2.38,Y,N,1218
108,1820000426,09-05-2013 08:30,N,1,0,4.99,860022,153893,4.99,N,N,1206
108,1480000034,09-05-2013 08:33,Y,1,0,2.5,840013,15634,3.49,Y,N,3492
108,1122508912,09-05-2013 08:33,N,1,0,3.49,840013,69756,3.49,N,N,1934
108,9955509731,09-05-2013 08:33,N,1,0,8.99,840013,25232,8.99,N,N,3438
108,7192101637,09-05-2013 08:33,N,1,0,8.99,810022,42099,8.99,N,N,472
108,73951000283,09-05-2013 08:34,Y,1,0,1,870006,39708,1.49,Y,N,1216
108,7084781116,09-05-2013 08:34,Y,1,0,1.75,830024,36652,2.49,Y,N,1296
108,82927451232,09-05-2013 08:34,Y,1,0,4.99,830024,26165,5.99,Y,N,690
108,3400000240,09-05-2013 08:34,Y,2,0,1.76,870006,18885,2.38,Y,N,3212
108,28076700000,09-05-2013 08:37,Y,0,0.4406,3.08,850010,477714,3.08,N,N,3413
108,2840003633,09-05-2013 08:37,Y,2,0,5,850010,259609,8.58,Y,N,1070
108,7167302750,09-05-2013 08:37,Y,1,0,2.99,810023,35342,3.99,Y,N,3186
108,5400020042,09-05-2013 08:37,N,1,0,1.19,810023,27932,1.19,N,N,683
108,1090000391,09-05-2013 08:37,N,1,0,3.99,810023,18464,3.99,N,N,509
108,1792900023,09-05-2013 08:37,N,1,0,5.99,850010,19856,5.99,N,N,770
108,7078450704,09-05-2013 08:37,Y,1,0,1.67,850010,28304,1.89,Y,N,3247
108,1090008031,09-05-2013 08:37,Y,1,0,1.5,810023,25807,1.99,Y,N,510
108,5000042194,09-05-2013 08:37,Y,4,0,2,810023,18585,2.4,Y,N,684
108,7078400877,09-05-2013 08:37,N,1,0,1.79,850010,14937,1.79,N,N,798
108,1780013483,09-05-2013 08:37,Y,1,0,5.29,810023,25767,6.99,Y,N,641
108,7764430132,09-05-2013 08:39,Y,1,0,0,30002,16162,2.19,Y,N,2798
108,7078423963,09-05-2013 08:39,Y,2,0,1,30002,22808,1.18,Y,N,70
108,4850030102,09-05-2013 08:39,Y,2,0,6,30002,809044,7.58,Y,N,705
108,3000031182,09-05-2013 08:39,Y,1,0,3,30002,812720,3.19,Y,N,3144
108,1410008550,09-05-2013 08:39,Y,1,0,2,30002,50358,2.49,Y,N,3175
108,3800059655,09-05-2013 08:39,N,1,0,4.19,30002,844800,4.19,N,N,133
108,4400081200,09-05-2013 08:39,Y,1,0,3.99,30002,49812,6.49,Y,N,3166
108,1600041420,09-05-2013 08:39,Y,1,0,0,30002,17876,2.19,Y,N,2747
108,7078400630,09-05-2013 08:39,N,1,0,4.49,30002,34311,4.49,N,N,754
108,7078400620,09-05-2013 08:39,Y,1,0,2.59,30002,34331,3.09,Y,N,762
108,1800065500,09-05-2013 08:39,N,1,0,2.99,30002,12215,2.99,N,N,446
108,2000019965,09-05-2013 08:39,Y,1,0,0,30002,12854,2.79,Y,N,421
108,7078401212,09-05-2013 08:39,Y,1,0,0,30002,15437,2.69,Y,N,723
108,2700037882,09-05-2013 08:39,Y,2,0,2,30002,16077,4.38,Y,N,71
108,5210001005,09-05-2013 08:39,Y,1,0,0,30002,25555,1.69,Y,N,95
108,2800004425,09-05-2013 08:39,N,1,0,5.79,30002,24664,5.79,N,N,110
108,7045003210,09-05-2013 08:39,N,1,0,8.99,30002,24922,8.99,N,N,122
108,1410008539,09-05-2013 08:39,Y,2,0,4,30002,50435,4.98,Y,N,3175
108,3800032110,09-05-2013 08:39,Y,1,0,2,30002,18250,2.69,Y,N,127
108,1410008561,09-05-2013 08:39,Y,1,0,2,30002,50363,2.49,Y,N,3175
108,1410008562,09-05-2013 08:39,Y,1,0,2,30002,50364,2.49,Y,N,3175
108,1600042060,09-05-2013 08:39,Y,1,0,0,30002,18150,2.79,Y,N,103
108,4900002892,09-05-2013 08:39,N,3,0,19.47,30002,36463,19.47,N,N,1239
108,4900002892,09-05-2013 08:39,N,1,0,-6.49,30002,36463,6.49,Y,N,1239
108,7078400003,09-05-2013 08:39,Y,1,0,1.49,30002,35313,1.69,Y,N,3192
108,7130000075,09-05-2013 08:39,Y,1,0,0,30002,23264,1.99,Y,N,2736
108,7078415054,09-05-2013 08:39,Y,1,0,0,30002,28730,3.69,Y,N,1214
108,5150000285,09-05-2013 08:39,N,1,0,2.49,30002,25082,2.49,N,N,199
108,7078418810,09-05-2013 08:39,Y,1,0,1,30002,183421,1.19,Y,N,62
108,4720980074,09-05-2013 08:40,Y,1,0,0.88,860023,901993,1.39,Y,N,1009
108,72225210240,09-05-2013 08:40,Y,1,0,1,860023,63776,1.19,Y,N,2677
108,4116701041,09-05-2013 08:40,N,1,0,1.19,860023,255914,1.19,N,N,1031
108,38137003670,09-05-2013 08:40,Y,1,0,4.69,860023,576811,4.99,Y,N,1010
108,8087817126,09-05-2013 08:40,Y,1,0,3,860023,843524,4.59,Y,N,980
108,3700027141,09-05-2013 08:40,N,1,0,3.99,860023,826568,3.99,N,N,592
108,73191911110,09-05-2013 08:40,N,1,0,1.99,860023,851646,1.99,N,N,2178
108,1980040109,09-05-2013 08:40,N,1,0,8.99,860023,26714,8.99,N,N,610
108,3700045541,09-05-2013 08:40,N,1,0,5.99,860023,27892,5.99,N,N,588
108,3700022714,09-05-2013 08:40,N,1,0,3.99,860023,27897,3.99,N,N,588
108,4460001204,09-05-2013 08:40,Y,1,0,3,860023,18732,3.69,Y,N,592
108,4460000228,09-05-2013 08:40,N,1,0,8.99,860023,18733,8.99,N,N,610
108,1111101216,09-05-2013 08:40,Y,1,0,3.99,860023,18931,4.39,Y,N,904
108,3700026148,09-05-2013 08:40,Y,1,0,3.99,860023,63849,4.99,Y,N,2633
108,3700008889,09-05-2013 08:40,Y,1,0,11.99,860023,27479,14.99,Y,N,562
108,3600036090,09-05-2013 08:40,N,1,0,5.99,860023,914713,5.99,N,N,679
108,2840015600,09-05-2013 08:42,N,1,0,3.49,130039,893937,3.49,N,N,1056
108,3700081464,09-05-2013 08:42,Y,1,0,6.99,130039,889293,9.99,Y,N,674
108,3800077257,09-05-2013 08:42,Y,1,0,5.99,130039,907173,6.99,Y,N,126
108,4400003202,09-05-2013 08:42,Y,1,0,3.99,130039,884856,4.49,Y,N,3154
108,7078450470,09-05-2013 08:42,Y,1,0,2.79,130039,914694,3.49,Y,N,1303
108,7047045208,09-05-2013 08:42,Y,1,0,2,130039,917612,3.29,Y,N,783
108,81829001288,09-05-2013 08:42,N,1,0,5.49,130039,917628,5.49,N,N,775
108,3980010803,09-05-2013 08:42,N,1,0,12.79,130039,313960,12.79,N,N,2006
108,1820053308,09-05-2013 08:42,Y,1,0,12.99,130039,154249,15.99,Y,N,1196
108,7078447460,09-05-2013 08:42,Y,1,0,2.5,130039,442083,2.99,Y,N,3142
108,4400002681,09-05-2013 08:42,Y,1,0,2.99,130039,444723,3.69,Y,N,3174
108,4129497326,09-05-2013 08:42,N,1,0,2.79,130039,846730,2.79,N,N,593
108,7078425307,09-05-2013 08:42,Y,2,0,0,130039,824557,5.58,Y,N,2717
108,7078425306,09-05-2013 08:42,N,2,0,5.58,130039,824558,5.58,N,N,2717
108,7940016749,09-05-2013 08:42,Y,1,0,1,130039,835806,1.19,Y,N,960
108,7940016920,09-05-2013 08:42,Y,1,0,1,130039,835904,1.19,Y,N,979
108,4400002795,09-05-2013 08:42,Y,1,0,3,130039,841300,3.79,Y,N,3170
108,7572000328,09-05-2013 08:42,Y,1,0,2.99,130039,820873,3.49,Y,N,1213
108,7572033411,09-05-2013 08:42,Y,2,0,2,130039,28930,2.58,Y,N,1214
108,1258778362,09-05-2013 08:42,Y,1,0,6.99,130039,825487,7.99,Y,N,514
108,2363748301,09-05-2013 08:42,Y,2,0,6,130039,44285,6.98,Y,N,3415
108,1200001430,09-05-2013 08:42,Y,1,0,4.5,130039,39764,4.99,Y,N,1226
108,7102561717,09-05-2013 08:42,Y,1,0,2.99,130039,35337,3.49,Y,N,3187
108,2740010307,09-05-2013 08:42,Y,2,0,5.98,130039,15904,6.58,Y,N,714
108,7078401266,09-05-2013 08:42,Y,1,0,2.6,130039,20127,3.29,Y,N,723
108,3320011448,09-05-2013 08:42,N,1,0,1.99,130039,26908,1.99,N,N,590
108,7078402604,09-05-2013 08:42,N,1,0,1.79,130039,15118,1.79,N,N,802
108,7078411250,09-05-2013 08:42,Y,1,0,2.99,130039,15278,3.19,Y,N,42
108,2840001109,09-05-2013 08:42,N,1,0,4.29,130039,39199,4.29,N,N,1061
108,2400005044,09-05-2013 08:42,Y,1,0,2.5,130039,15302,2.79,Y,N,48
108,3800001714,09-05-2013 08:42,N,1,0,2.79,130039,12987,2.79,N,N,439
108,7078403085,09-05-2013 08:42,Y,1,0,9.49,130039,9395,13.99,Y,N,3305
108,7078400628,09-05-2013 08:42,Y,1,0,2.49,130039,34329,3.09,Y,N,4478
108,7078400624,09-05-2013 08:42,Y,1,0,2.59,130039,34330,3.09,Y,N,761
108,7078402602,09-05-2013 08:42,N,1,0,2.79,130039,20012,2.79,N,N,802
108,1960092070,09-05-2013 08:42,N,1,0,6.29,130039,12048,6.29,N,N,409
108,20643300000,09-05-2013 08:42,Y,0,0.9399,8.45,130039,9769,8.45,N,N,3261
108,7271493382,09-05-2013 08:42,Y,1,0,2,130039,11702,3.19,Y,N,499
108,8031700099,09-05-2013 08:42,N,1,0,2.69,130039,14939,2.69,N,N,800
108,7078401240,09-05-2013 08:42,N,1,0,4.99,130039,14921,4.99,N,N,723
108,2700037882,09-05-2013 08:42,Y,3,0,3,130039,16077,6.57,Y,N,71
108,1030034895,09-05-2013 08:42,Y,1,0,3.49,130039,20923,3.69,Y,N,1278
108,7251002412,09-05-2013 08:42,N,2,0,3.98,130039,15002,3.98,N,N,708
108,7078452998,09-05-2013 08:42,N,1,0,3.19,130039,18457,3.19,N,N,506
108,7078401616,09-05-2013 08:42,Y,1,0,2,130039,15452,2.69,Y,N,724
108,7078401606,09-05-2013 08:42,Y,1,0,1.4,130039,15455,2.69,Y,N,724
108,7078452718,09-05-2013 08:42,Y,1,0,2.5,130039,26077,2.79,Y,N,624
108,2120059846,09-05-2013 08:42,N,1,0,3.99,130039,18627,3.99,N,N,696
108,1600019426,09-05-2013 08:42,Y,1,0,1,130039,24881,1.99,Y,N,99
108,3320011321,09-05-2013 08:42,N,1,0,1.99,130039,25636,1.99,N,N,590
108,3620001401,09-05-2013 08:42,Y,2,0,6.78,130039,16213,7.98,Y,N,2798
108,7078447170,09-05-2013 08:42,Y,1,0,2.99,130039,24508,3.29,Y,N,136
108,4116539020,09-05-2013 08:42,Y,2,0,5,130039,27312,6.98,Y,N,623
108,3680036049,09-05-2013 08:42,N,1,0,3.99,130039,64804,3.99,N,N,2539
108,1800000501,09-05-2013 08:42,N,1,0,2.69,130039,15953,2.69,N,N,745
108,1800000401,09-05-2013 08:42,N,1,0,2.69,130039,15954,2.69,N,N,741
108,4400002477,09-05-2013 08:42,Y,1,0,2.99,130039,49873,3.69,Y,N,3171
108,88133400070,09-05-2013 08:42,N,1,0,16.99,130039,28905,16.99,N,N,3439
108,1980020133,09-05-2013 08:42,Y,1,0,2.99,130039,18645,3.29,Y,N,595
108,1410008547,09-05-2013 08:42,Y,1,0,2,130039,50356,2.49,Y,N,3175
108,30045044905,09-05-2013 08:42,N,1,0,4.79,130039,70966,4.79,N,N,2639
108,71514150349,09-05-2013 08:42,Y,1,0,2.5,130039,49891,3.19,Y,N,748
108,2840005658,09-05-2013 08:42,N,1,0,2.49,130039,39298,2.49,N,N,1064
108,3800031110,09-05-2013 08:42,Y,1,0,2,130039,18245,2.69,Y,N,127
108,3800031710,09-05-2013 08:42,Y,1,0,1.71,130039,18248,2.69,Y,N,127
108,3700012335,09-05-2013 08:42,Y,1,0,2.69,130039,67123,2.99,Y,N,919
108,7131900030,09-05-2013 08:42,Y,1,0,2.5,130039,52551,2.99,Y,N,3191
108,4150080502,09-05-2013 08:42,N,1,0,2.69,130039,16610,2.69,N,N,3460
108,2840006405,09-05-2013 08:42,Y,1,0,2.5,130039,39311,4.29,Y,N,1069
108,3700034036,09-05-2013 08:42,Y,1,0,4.5,130039,15248,5.49,Y,N,658
108,3090000263,09-05-2013 08:42,N,1,0,4.99,130039,20096,4.99,N,N,719
108,70662433333,09-05-2013 08:42,N,1,0,3.49,130039,15808,3.49,N,N,751
108,2500000583,09-05-2013 08:42,Y,1,0,3.49,130039,15604,4.49,Y,N,3488
108,7203001339,09-05-2013 08:42,Y,1,0,0,130039,38460,4.49,Y,N,3152
108,7203001339,09-05-2013 08:42,N,1,0,4.49,130039,38460,4.49,N,N,3152
108,7940070020,09-05-2013 08:42,Y,1,0,1,130039,72933,1.19,Y,N,960
108,7078400012,09-05-2013 08:42,Y,1,0,1.5,130039,35316,1.99,Y,N,3202
108,1600027564,09-05-2013 08:42,Y,1,0,3.69,130039,25118,3.79,Y,N,133
108,7130000075,09-05-2013 08:42,Y,1,0,1,130039,23264,1.99,Y,N,2736
108,7078415030,09-05-2013 08:42,N,1,0,2.79,130039,28726,2.79,N,N,1218
